id,source_name,source_url,context_repository,record_id,title,author,year,uploader_name,uploader_email,doi,description,license,qda_file_url,file_url,local_directory,local_filename,local_file_path,file_type,is_qda_file,download_status,downloaded_at
1,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/556,SADA,556,University of Cape Town Student Admissions Data 2006-2014,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/556/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\556_University of Cape Town Student Admissions Data 2006-2014,ddi-documentation-english-556.pdf,E:\Seeding-QDArchive\data\downloads\sada\556_University of Cape Town Student Admissions Data 2006-2014\ddi-documentation-english-556.pdf,.pdf,0,success,2026-04-02T17:38:36.458226+00:00
2,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/556,SADA,556,University of Cape Town Student Admissions Data 2006-2014,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/556/ddi,E:\Seeding-QDArchive\data\downloads\sada\556_University of Cape Town Student Admissions Data 2006-2014,metadata-556.xml,E:\Seeding-QDArchive\data\downloads\sada\556_University of Cape Town Student Admissions Data 2006-2014\metadata-556.xml,.xml,0,success,2026-04-02T17:38:39.864145+00:00
3,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/556,SADA,556,University of Cape Town Student Admissions Data 2006-2014,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/556/json,E:\Seeding-QDArchive\data\downloads\sada\556_University of Cape Town Student Admissions Data 2006-2014,metadata-556.json,E:\Seeding-QDArchive\data\downloads\sada\556_University of Cape Town Student Admissions Data 2006-2014\metadata-556.json,.json,0,success,2026-04-02T17:38:42.600114+00:00
4,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/1033,SADA,1033,University of Cape Town Student Admissions Data 2020-2025,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/1033/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\1033_University of Cape Town Student Admissions Data 2020-2025,ddi-documentation-english-1033.pdf,E:\Seeding-QDArchive\data\downloads\sada\1033_University of Cape Town Student Admissions Data 2020-2025\ddi-documentation-english-1033.pdf,.pdf,0,success,2026-04-02T17:38:48.047950+00:00
5,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/1033,SADA,1033,University of Cape Town Student Admissions Data 2020-2025,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/1033/ddi,E:\Seeding-QDArchive\data\downloads\sada\1033_University of Cape Town Student Admissions Data 2020-2025,metadata-1033.xml,E:\Seeding-QDArchive\data\downloads\sada\1033_University of Cape Town Student Admissions Data 2020-2025\metadata-1033.xml,.xml,0,success,2026-04-02T17:38:51.514796+00:00
6,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/1033,SADA,1033,University of Cape Town Student Admissions Data 2020-2025,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/1033/json,E:\Seeding-QDArchive\data\downloads\sada\1033_University of Cape Town Student Admissions Data 2020-2025,metadata-1033.json,E:\Seeding-QDArchive\data\downloads\sada\1033_University of Cape Town Student Admissions Data 2020-2025\metadata-1033.json,.json,0,success,2026-04-02T17:38:54.262121+00:00
7,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/534,SADA,534,Trends in International Mathematics and Science Study 2011,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/534/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\534_Trends in International Mathematics and Science Study 2011,ddi-documentation-english-534.pdf,E:\Seeding-QDArchive\data\downloads\sada\534_Trends in International Mathematics and Science Study 2011\ddi-documentation-english-534.pdf,.pdf,0,success,2026-04-02T17:39:00.988113+00:00
8,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/534,SADA,534,Trends in International Mathematics and Science Study 2011,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/534/ddi,E:\Seeding-QDArchive\data\downloads\sada\534_Trends in International Mathematics and Science Study 2011,metadata-534.xml,E:\Seeding-QDArchive\data\downloads\sada\534_Trends in International Mathematics and Science Study 2011\metadata-534.xml,.xml,0,success,2026-04-02T17:39:06.212128+00:00
9,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/534,SADA,534,Trends in International Mathematics and Science Study 2011,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/534/json,E:\Seeding-QDArchive\data\downloads\sada\534_Trends in International Mathematics and Science Study 2011,metadata-534.json,E:\Seeding-QDArchive\data\downloads\sada\534_Trends in International Mathematics and Science Study 2011\metadata-534.json,.json,0,success,2026-04-02T17:39:08.931051+00:00
10,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/558,SADA,558,Progress in International Reading and Literacy Study 2011,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/558/ddi,E:\Seeding-QDArchive\data\downloads\sada\558_Progress in International Reading and Literacy Study 2011,metadata-558.xml,E:\Seeding-QDArchive\data\downloads\sada\558_Progress in International Reading and Literacy Study 2011\metadata-558.xml,.xml,0,success,2026-04-02T17:39:17.432192+00:00
11,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/558,SADA,558,Progress in International Reading and Literacy Study 2011,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/558/json,E:\Seeding-QDArchive\data\downloads\sada\558_Progress in International Reading and Literacy Study 2011,metadata-558.json,E:\Seeding-QDArchive\data\downloads\sada\558_Progress in International Reading and Literacy Study 2011\metadata-558.json,.json,0,success,2026-04-02T17:39:20.212165+00:00
12,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/170,SADA,170,Trends in International Mathematics and Science Study 1999,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/170/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\170_Trends in International Mathematics and Science Study 1999,ddi-documentation-english-170.pdf,E:\Seeding-QDArchive\data\downloads\sada\170_Trends in International Mathematics and Science Study 1999\ddi-documentation-english-170.pdf,.pdf,0,success,2026-04-02T17:39:26.459121+00:00
13,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/170,SADA,170,Trends in International Mathematics and Science Study 1999,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/170/ddi,E:\Seeding-QDArchive\data\downloads\sada\170_Trends in International Mathematics and Science Study 1999,metadata-170.xml,E:\Seeding-QDArchive\data\downloads\sada\170_Trends in International Mathematics and Science Study 1999\metadata-170.xml,.xml,0,success,2026-04-02T17:39:33.101040+00:00
14,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/170,SADA,170,Trends in International Mathematics and Science Study 1999,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/170/json,E:\Seeding-QDArchive\data\downloads\sada\170_Trends in International Mathematics and Science Study 1999,metadata-170.json,E:\Seeding-QDArchive\data\downloads\sada\170_Trends in International Mathematics and Science Study 1999\metadata-170.json,.json,0,success,2026-04-02T17:39:35.857456+00:00
15,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/167,SADA,167,Trends in International Mathematics and Science Study 1995,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/167/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\167_Trends in International Mathematics and Science Study 1995,ddi-documentation-english-167.pdf,E:\Seeding-QDArchive\data\downloads\sada\167_Trends in International Mathematics and Science Study 1995\ddi-documentation-english-167.pdf,.pdf,0,success,2026-04-02T17:39:42.532911+00:00
16,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/167,SADA,167,Trends in International Mathematics and Science Study 1995,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/167/ddi,E:\Seeding-QDArchive\data\downloads\sada\167_Trends in International Mathematics and Science Study 1995,metadata-167.xml,E:\Seeding-QDArchive\data\downloads\sada\167_Trends in International Mathematics and Science Study 1995\metadata-167.xml,.xml,0,success,2026-04-02T17:39:52.053249+00:00
17,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/167,SADA,167,Trends in International Mathematics and Science Study 1995,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/167/json,E:\Seeding-QDArchive\data\downloads\sada\167_Trends in International Mathematics and Science Study 1995,metadata-167.json,E:\Seeding-QDArchive\data\downloads\sada\167_Trends in International Mathematics and Science Study 1995\metadata-167.json,.json,0,success,2026-04-02T17:39:54.794741+00:00
18,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/860,SADA,860,Trends in International Mathematics and Science Study 2015,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/860/ddi,E:\Seeding-QDArchive\data\downloads\sada\860_Trends in International Mathematics and Science Study 2015,metadata-860.xml,E:\Seeding-QDArchive\data\downloads\sada\860_Trends in International Mathematics and Science Study 2015\metadata-860.xml,.xml,0,success,2026-04-02T17:40:02.265821+00:00
19,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/860,SADA,860,Trends in International Mathematics and Science Study 2015,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/860/json,E:\Seeding-QDArchive\data\downloads\sada\860_Trends in International Mathematics and Science Study 2015,metadata-860.json,E:\Seeding-QDArchive\data\downloads\sada\860_Trends in International Mathematics and Science Study 2015\metadata-860.json,.json,0,success,2026-04-02T17:40:05.058300+00:00
20,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/173,SADA,173,Trends in International Mathematics and Science Study 2007,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/173/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\173_Trends in International Mathematics and Science Study 2007,ddi-documentation-english-173.pdf,E:\Seeding-QDArchive\data\downloads\sada\173_Trends in International Mathematics and Science Study 2007\ddi-documentation-english-173.pdf,.pdf,0,success,2026-04-02T17:40:11.740413+00:00
21,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/173,SADA,173,Trends in International Mathematics and Science Study 2007,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/173/ddi,E:\Seeding-QDArchive\data\downloads\sada\173_Trends in International Mathematics and Science Study 2007,metadata-173.xml,E:\Seeding-QDArchive\data\downloads\sada\173_Trends in International Mathematics and Science Study 2007\metadata-173.xml,.xml,0,success,2026-04-02T17:40:17.331097+00:00
22,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/173,SADA,173,Trends in International Mathematics and Science Study 2007,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/173/json,E:\Seeding-QDArchive\data\downloads\sada\173_Trends in International Mathematics and Science Study 2007,metadata-173.json,E:\Seeding-QDArchive\data\downloads\sada\173_Trends in International Mathematics and Science Study 2007\metadata-173.json,.json,0,success,2026-04-02T17:40:20.041331+00:00
23,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/172,SADA,172,Trends in International Mathematics and Science Study 2003,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/172/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\172_Trends in International Mathematics and Science Study 2003,ddi-documentation-english-172.pdf,E:\Seeding-QDArchive\data\downloads\sada\172_Trends in International Mathematics and Science Study 2003\ddi-documentation-english-172.pdf,.pdf,0,success,2026-04-02T17:40:26.446070+00:00
24,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/172,SADA,172,Trends in International Mathematics and Science Study 2003,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/172/ddi,E:\Seeding-QDArchive\data\downloads\sada\172_Trends in International Mathematics and Science Study 2003,metadata-172.xml,E:\Seeding-QDArchive\data\downloads\sada\172_Trends in International Mathematics and Science Study 2003\metadata-172.xml,.xml,0,success,2026-04-02T17:40:32.116188+00:00
25,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/172,SADA,172,Trends in International Mathematics and Science Study 2003,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/172/json,E:\Seeding-QDArchive\data\downloads\sada\172_Trends in International Mathematics and Science Study 2003,metadata-172.json,E:\Seeding-QDArchive\data\downloads\sada\172_Trends in International Mathematics and Science Study 2003\metadata-172.json,.json,0,success,2026-04-02T17:40:34.904859+00:00
26,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/557,SADA,557,Progress in International Reading and Literacy Study 2006,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/557/ddi,E:\Seeding-QDArchive\data\downloads\sada\557_Progress in International Reading and Literacy Study 2006,metadata-557.xml,E:\Seeding-QDArchive\data\downloads\sada\557_Progress in International Reading and Literacy Study 2006\metadata-557.xml,.xml,0,success,2026-04-02T17:40:41.153480+00:00
27,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/557,SADA,557,Progress in International Reading and Literacy Study 2006,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/557/json,E:\Seeding-QDArchive\data\downloads\sada\557_Progress in International Reading and Literacy Study 2006,metadata-557.json,E:\Seeding-QDArchive\data\downloads\sada\557_Progress in International Reading and Literacy Study 2006\metadata-557.json,.json,0,success,2026-04-02T17:40:44.102488+00:00
28,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/543,SADA,543,Progress in International Reading and Literacy Study 2001,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/543/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\543_Progress in International Reading and Literacy Study 2001,ddi-documentation-english-543.pdf,E:\Seeding-QDArchive\data\downloads\sada\543_Progress in International Reading and Literacy Study 2001\ddi-documentation-english-543.pdf,.pdf,0,success,2026-04-02T17:40:50.029772+00:00
29,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/543,SADA,543,Progress in International Reading and Literacy Study 2001,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/543/ddi,E:\Seeding-QDArchive\data\downloads\sada\543_Progress in International Reading and Literacy Study 2001,metadata-543.xml,E:\Seeding-QDArchive\data\downloads\sada\543_Progress in International Reading and Literacy Study 2001\metadata-543.xml,.xml,0,success,2026-04-02T17:40:54.292160+00:00
30,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/543,SADA,543,Progress in International Reading and Literacy Study 2001,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/543/json,E:\Seeding-QDArchive\data\downloads\sada\543_Progress in International Reading and Literacy Study 2001,metadata-543.json,E:\Seeding-QDArchive\data\downloads\sada\543_Progress in International Reading and Literacy Study 2001\metadata-543.json,.json,0,success,2026-04-02T17:40:57.319585+00:00
